    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -27.7000  1.21706E-04  1.93389E-05  1.23203E-04  1.23203E-04  1.28118E-04  3.74524E-04  6.54980E-05  1.70661E-04  1.64255E-04  1.81628E-04  1.81628E-04  1.70661E-04  8.68832E-04  1.40283E-04  1.36506E-03  2.25120E-04
  -27.6000  1.23007E-04  2.02429E-05  1.23374E-04  1.23374E-04  1.28406E-04  3.75153E-04  6.82553E-05  1.72028E-04  1.65483E-04  1.83232E-04  1.83232E-04  1.72028E-04  8.76003E-04  1.46722E-04  1.37416E-03  2.35220E-04
  -27.5000  1.24347E-04  2.11569E-05  1.23560E-04  1.23560E-04  1.28714E-04  3.75834E-04  7.10176E-05  1.73414E-04  1.66725E-04  1.84865E-04  1.84865E-04  1.73414E-04  8.83282E-04  1.53214E-04  1.38346E-03  2.45388E-04
  -27.4000  1.25726E-04  2.20809E-05  1.23762E-04  1.23762E-04  1.29043E-04  3.76566E-04  7.37853E-05  1.74819E-04  1.67983E-04  1.86524E-04  1.86524E-04  1.74819E-04  8.90670E-04  1.59760E-04  1.39296E-03  2.55626E-04
  -27.3000  1.27148E-04  2.30155E-05  1.23980E-04  1.23980E-04  1.29391E-04  3.77351E-04  7.65588E-05  1.76245E-04  1.69256E-04  1.88213E-04  1.88213E-04  1.76245E-04  8.98171E-04  1.66361E-04  1.40267E-03  2.65936E-04
  -27.2000  1.28614E-04  2.39608E-05  1.24214E-04  1.24214E-04  1.29762E-04  3.78190E-04  7.93384E-05  1.77692E-04  1.70544E-04  1.89930E-04  1.89930E-04  1.77692E-04  9.05788E-04  1.73019E-04  1.41259E-03  2.76318E-04
  -27.1000  1.30124E-04  2.49171E-05  1.24466E-04  1.24466E-04  1.30154E-04  3.79085E-04  8.21247E-05  1.79159E-04  1.71848E-04  1.91678E-04  1.91678E-04  1.79159E-04  9.13521E-04  1.79733E-04  1.42273E-03  2.86775E-04
  -27.0000  1.31683E-04  2.58850E-05  1.24735E-04  1.24735E-04  1.30569E-04  3.80040E-04  8.49179E-05  1.80648E-04  1.73168E-04  1.93456E-04  1.93456E-04  1.80648E-04  9.21377E-04  1.86505E-04  1.43310E-03  2.97308E-04
  -26.9000  1.33293E-04  2.68647E-05  1.25023E-04  1.25023E-04  1.31009E-04  3.81054E-04  8.77186E-05  1.82159E-04  1.74505E-04  1.95267E-04  1.95267E-04  1.82159E-04  9.29358E-04  1.93336E-04  1.44371E-03  3.07919E-04
  -26.8000  1.34954E-04  2.78566E-05  1.25330E-04  1.25330E-04  1.31472E-04  3.82132E-04  9.05272E-05  1.83693E-04  1.75859E-04  1.97111E-04  1.97111E-04  1.83693E-04  9.37467E-04  2.00226E-04  1.45455E-03  3.18610E-04
  -26.7000  1.36671E-04  2.88611E-05  1.25656E-04  1.25656E-04  1.31962E-04  3.83274E-04  9.33442E-05  1.85251E-04  1.77230E-04  1.98989E-04  1.98989E-04  1.85251E-04  9.45709E-04  2.07177E-04  1.46565E-03  3.29382E-04
