    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -27.7000  1.16445E-04  1.84768E-05  1.19004E-04  1.19004E-04  1.26336E-04  3.64344E-04  6.37938E-05  1.68126E-04  1.63597E-04  1.79337E-04  1.79337E-04  1.68126E-04  8.58522E-04  1.38572E-04  1.33931E-03  2.20843E-04
  -27.6000  1.17714E-04  1.93420E-05  1.19136E-04  1.19136E-04  1.26653E-04  3.64925E-04  6.64760E-05  1.69466E-04  1.64835E-04  1.80935E-04  1.80935E-04  1.69466E-04  8.65637E-04  1.44935E-04  1.34828E-03  2.30752E-04
  -27.5000  1.19022E-04  2.02168E-05  1.19282E-04  1.19282E-04  1.26992E-04  3.65556E-04  6.91628E-05  1.70825E-04  1.66089E-04  1.82560E-04  1.82560E-04  1.70825E-04  8.72860E-04  1.51350E-04  1.35744E-03  2.40729E-04
  -27.4000  1.20370E-04  2.11015E-05  1.19443E-04  1.19443E-04  1.27353E-04  3.66238E-04  7.18546E-05  1.72204E-04  1.67359E-04  1.84213E-04  1.84213E-04  1.72204E-04  8.80192E-04  1.57819E-04  1.36680E-03  2.50775E-04
  -27.3000  1.21760E-04  2.19964E-05  1.19618E-04  1.19618E-04  1.27736E-04  3.66972E-04  7.45518E-05  1.73601E-04  1.68645E-04  1.85895E-04  1.85895E-04  1.73601E-04  8.87637E-04  1.64343E-04  1.37637E-03  2.60891E-04
  -27.2000  1.23194E-04  2.29019E-05  1.19809E-04  1.19809E-04  1.28142E-04  3.67760E-04  7.72548E-05  1.75019E-04  1.69946E-04  1.87605E-04  1.87605E-04  1.75019E-04  8.95194E-04  1.70923E-04  1.38615E-03  2.71079E-04
  -27.1000  1.24675E-04  2.38182E-05  1.20016E-04  1.20016E-04  1.28572E-04  3.68605E-04  7.99640E-05  1.76457E-04  1.71264E-04  1.89347E-04  1.89347E-04  1.76457E-04  9.02871E-04  1.77559E-04  1.39615E-03  2.81341E-04
  -27.0000  1.26203E-04  2.47458E-05  1.20240E-04  1.20240E-04  1.29028E-04  3.69508E-04  8.26798E-05  1.77916E-04  1.72599E-04  1.91120E-04  1.91120E-04  1.77916E-04  9.10670E-04  1.84252E-04  1.40638E-03  2.91678E-04
  -26.9000  1.27783E-04  2.56850E-05  1.20481E-04  1.20481E-04  1.29509E-04  3.70471E-04  8.54027E-05  1.79396E-04  1.73952E-04  1.92925E-04  1.92925E-04  1.79396E-04  9.18594E-04  1.91004E-04  1.41685E-03  3.02091E-04
  -26.8000  1.29417E-04  2.66362E-05  1.20739E-04  1.20739E-04  1.30018E-04  3.71496E-04  8.81331E-05  1.80898E-04  1.75322E-04  1.94764E-04  1.94764E-04  1.80898E-04  9.26646E-04  1.97814E-04  1.42756E-03  3.12584E-04
  -26.7000  1.31106E-04  2.75998E-05  1.21016E-04  1.21016E-04  1.30555E-04  3.72587E-04  9.08716E-05  1.82423E-04  1.76709E-04  1.96637E-04  1.96637E-04  1.82423E-04  9.34831E-04  2.04685E-04  1.43852E-03  3.23157E-04
  -26.6000  1.32855E-04  2.85762E-05  1.21312E-04  1.21312E-04  1.31122E-04  3.73746E-04  9.36186E-05  1.83971E-04  1.78115E-04  1.98546E-04  1.98546E-04  1.83971E-04  9.43151E-04  2.11617E-04  1.44975E-03  3.33812E-04
