    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -27.7000  2.01901E-04  2.92253E-05  9.58833E-05  9.58833E-05  9.58833E-05  2.87650E-04  4.56133E-05  6.97195E-04  6.97195E-04  8.05004E-04  8.05004E-04  8.05004E-04  3.80940E-03  5.53639E-04  4.29895E-03  6.28478E-04
  -27.6000  2.06054E-04  3.07398E-05  9.69650E-05  9.69650E-05  9.69650E-05  2.90895E-04  4.77513E-05  7.09354E-04  7.09354E-04  8.21225E-04  8.21225E-04  8.21225E-04  3.88238E-03  5.82174E-04  4.37933E-03  6.60665E-04
  -27.5000  2.10368E-04  3.22860E-05  9.80843E-05  9.80843E-05  9.80843E-05  2.94253E-04  4.99140E-05  7.21840E-04  7.21840E-04  8.37975E-04  8.37975E-04  8.37975E-04  3.95761E-03  6.11262E-04  4.46223E-03  6.93462E-04
  -27.4000  2.14854E-04  3.38651E-05  9.92426E-05  9.92426E-05  9.92426E-05  2.97728E-04  5.21023E-05  7.34666E-04  7.34666E-04  8.55279E-04  8.55279E-04  8.55279E-04  4.03517E-03  6.40920E-04  4.54775E-03  7.26887E-04
  -27.3000  2.19521E-04  3.54786E-05  1.00442E-04  1.00442E-04  1.00442E-04  3.01327E-04  5.43170E-05  7.47843E-04  7.47843E-04  8.73162E-04  8.73162E-04  8.73162E-04  4.11517E-03  6.71166E-04  4.63602E-03  7.60961E-04
  -27.2000  2.24380E-04  3.71277E-05  1.01686E-04  1.01686E-04  1.01686E-04  3.05057E-04  5.65591E-05  7.61386E-04  7.61386E-04  8.91653E-04  8.91653E-04  8.91653E-04  4.19773E-03  7.02019E-04  4.72717E-03  7.95705E-04
  -27.1000  2.29437E-04  3.88141E-05  1.02973E-04  1.02973E-04  1.02973E-04  3.08920E-04  5.88296E-05  7.75300E-04  7.75300E-04  9.10771E-04  9.10771E-04  9.10771E-04  4.28291E-03  7.33497E-04  4.82127E-03  8.31141E-04
  -27.0000  2.34713E-04  4.05392E-05  1.04310E-04  1.04310E-04  1.04310E-04  3.12930E-04  6.11296E-05  7.89611E-04  7.89611E-04  9.30563E-04  9.30563E-04  9.30563E-04  4.37091E-03  7.65623E-04  4.91855E-03  8.67292E-04
  -26.9000  2.40218E-04  4.23048E-05  1.05698E-04  1.05698E-04  1.05698E-04  3.17094E-04  6.34602E-05  8.04331E-04  8.04331E-04  9.51058E-04  9.51058E-04  9.51058E-04  4.46184E-03  7.98417E-04  5.01915E-03  9.04182E-04
  -26.8000  2.45973E-04  4.41126E-05  1.07141E-04  1.07141E-04  1.07141E-04  3.21423E-04  6.58226E-05  8.19475E-04  8.19475E-04  9.72296E-04  9.72296E-04  9.72296E-04  4.55584E-03  8.31902E-04  5.12324E-03  9.41837E-04
  -26.7000  2.51982E-04  4.59647E-05  1.08640E-04  1.08640E-04  1.08640E-04  3.25920E-04  6.82181E-05  8.35059E-04  8.35059E-04  9.94307E-04  9.94307E-04  9.94307E-04  4.65304E-03  8.66101E-04  5.23094E-03  9.80284E-04
  -26.6000  2.58266E-04  4.78629E-05  1.10199E-04  1.10199E-04  1.10199E-04  3.30596E-04  7.06479E-05  8.51100E-04  8.51100E-04  1.01713E-03  1.01713E-03  1.01713E-03  4.75359E-03  9.01039E-04  5.34245E-03  1.01955E-03
  -26.5000  2.64841E-04  4.98094E-05  1.11820E-04  1.11820E-04  1.11820E-04  3.35461E-04  7.31135E-05  8.67616E-04  8.67616E-04  1.04081E-03  1.04081E-03  1.04081E-03  4.85767E-03  9.36742E-04  5.45797E-03  1.05967E-03
  -26.4000  2.71727E-04  5.18066E-05  1.13509E-04  1.13509E-04  1.13509E-04  3.40526E-04  7.56163E-05  8.84625E-04  8.84625E-04  1.06540E-03  1.06540E-03  1.06540E-03  4.96544E-03  9.73238E-04  5.57769E-03  1.10066E-03
  -26.3000  2.78945E-04  5.38568E-05  1.15267E-04  1.15267E-04  1.15267E-04  3.45802E-04  7.81579E-05  9.02149E-04  9.02149E-04  1.09093E-03  1.09093E-03  1.09093E-03  5.07710E-03  1.01055E-03  5.70185E-03  1.14257E-03
  -26.2000  2.86516E-04  5.59626E-05  1.17101E-04  1.17101E-04  1.17101E-04  3.51304E-04  8.07400E-05  9.20208E-04  9.20208E-04  1.11748E-03  1.11748E-03  1.11748E-03  5.19285E-03  1.04872E-03  5.83067E-03  1.18542E-03
  -26.1000  2.94453E-04  5.81268E-05  1.19011E-04  1.19011E-04  1.19011E-04  3.57034E-04  8.33641E-05  9.38814E-04  9.38814E-04  1.14506E-03  1.14506E-03  1.14506E-03  5.31282E-03  1.08777E-03  5.96430E-03  1.22926E-03
  -26.0000  3.02800E-04  6.03524E-05  1.21007E-04  1.21007E-04  1.21007E-04  3.63021E-04  8.60323E-05  9.58007E-04  9.58007E-04  1.17378E-03  1.17378E-03  1.17378E-03  5.43735E-03  1.12773E-03  6.10317E-03  1.27412E-03
  -25.9000  3.11585E-04  6.26425E-05  1.23093E-04  1.23093E-04  1.23093E-04  3.69279E-04  8.87464E-05  9.77807E-04  9.77807E-04  1.20369E-03  1.20369E-03  1.20369E-03  5.56669E-03  1.16865E-03  6.24755E-03  1.32004E-03
