    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -27.7000  1.08845E-04  1.73027E-05  9.99063E-05  9.99063E-05  1.04247E-04  3.04060E-04  5.26200E-05  1.77073E-04  1.72400E-04  1.85693E-04  1.85693E-04  1.77073E-04  8.97931E-04  1.44757E-04  1.31084E-03  2.14679E-04
  -27.6000  1.09995E-04  1.81112E-05  1.00127E-04  1.00127E-04  1.04574E-04  3.04827E-04  5.48604E-05  1.78520E-04  1.73742E-04  1.87336E-04  1.87336E-04  1.78520E-04  9.05453E-04  1.51412E-04  1.32028E-03  2.24383E-04
  -27.5000  1.11178E-04  1.89283E-05  1.00359E-04  1.00359E-04  1.04916E-04  3.05633E-04  5.71068E-05  1.79987E-04  1.75100E-04  1.89005E-04  1.89005E-04  1.79987E-04  9.13085E-04  1.58123E-04  1.32990E-03  2.34158E-04
  -27.4000  1.12395E-04  1.97544E-05  1.00602E-04  1.00602E-04  1.05274E-04  3.06478E-04  5.93594E-05  1.81475E-04  1.76476E-04  1.90702E-04  1.90702E-04  1.81475E-04  9.20829E-04  1.64891E-04  1.33970E-03  2.44004E-04
  -27.3000  1.13648E-04  2.05897E-05  1.00858E-04  1.00858E-04  1.05648E-04  3.07365E-04  6.16184E-05  1.82984E-04  1.77869E-04  1.92426E-04  1.92426E-04  1.82984E-04  9.28688E-04  1.71716E-04  1.34970E-03  2.53925E-04
  -27.2000  1.14938E-04  2.14345E-05  1.01127E-04  1.01127E-04  1.06039E-04  3.08293E-04  6.38844E-05  1.84515E-04  1.79279E-04  1.94179E-04  1.94179E-04  1.84515E-04  9.36666E-04  1.78601E-04  1.35990E-03  2.63920E-04
  -27.1000  1.16267E-04  2.22890E-05  1.01409E-04  1.01409E-04  1.06448E-04  3.09266E-04  6.61574E-05  1.86067E-04  1.80708E-04  1.95961E-04  1.95961E-04  1.86067E-04  9.44765E-04  1.85545E-04  1.37030E-03  2.73991E-04
  -27.0000  1.17636E-04  2.31537E-05  1.01705E-04  1.01705E-04  1.06875E-04  3.10284E-04  6.84380E-05  1.87642E-04  1.82155E-04  1.97774E-04  1.97774E-04  1.87642E-04  9.52987E-04  1.92549E-04  1.38091E-03  2.84141E-04
  -26.9000  1.19048E-04  2.40286E-05  1.02014E-04  1.02014E-04  1.07321E-04  3.11349E-04  7.07263E-05  1.89240E-04  1.83621E-04  1.99617E-04  1.99617E-04  1.89240E-04  9.61336E-04  1.99615E-04  1.39173E-03  2.94370E-04
  -26.8000  1.20504E-04  2.49143E-05  1.02338E-04  1.02338E-04  1.07786E-04  3.12462E-04  7.30229E-05  1.90862E-04  1.85106E-04  2.01493E-04  2.01493E-04  1.90862E-04  9.69815E-04  2.06743E-04  1.40278E-03  3.04680E-04
  -26.7000  1.22007E-04  2.58111E-05  1.02677E-04  1.02677E-04  1.08272E-04  3.13626E-04  7.53280E-05  1.92507E-04  1.86610E-04  2.03402E-04  2.03402E-04  1.92507E-04  9.78428E-04  2.13934E-04  1.41406E-03  3.15073E-04
  -26.6000  1.23558E-04  2.67192E-05  1.03031E-04  1.03031E-04  1.08780E-04  3.14843E-04  7.76420E-05  1.94178E-04  1.88134E-04  2.05344E-04  2.05344E-04  1.94178E-04  9.87177E-04  2.21190E-04  1.42558E-03  3.25551E-04
  -26.5000  1.25161E-04  2.76391E-05  1.03402E-04  1.03402E-04  1.09310E-04  3.16114E-04  7.99654E-05  1.95873E-04  1.89678E-04  2.07322E-04  2.07322E-04  1.95873E-04  9.96068E-04  2.28511E-04  1.43734E-03  3.36115E-04
  -26.4000  1.26818E-04  2.85712E-05  1.03790E-04  1.03790E-04  1.09863E-04  3.17443E-04  8.22986E-05  1.97595E-04  1.91242E-04  2.09336E-04  2.09336E-04  1.97595E-04  1.00510E-03  2.35898E-04  1.44936E-03  3.46768E-04
  -26.3000  1.28531E-04  2.95159E-05  1.04195E-04  1.04195E-04  1.10440E-04  3.18831E-04  8.46420E-05  1.99343E-04  1.92827E-04  2.11387E-04  2.11387E-04  1.99343E-04  1.01429E-03  2.43353E-04  1.46165E-03  3.57511E-04
  -26.2000  1.30306E-04  3.04736E-05  1.04620E-04  1.04620E-04  1.11043E-04  3.20282E-04  8.69960E-05  2.01118E-04  1.94434E-04  2.13477E-04  2.13477E-04  2.01118E-04  1.02362E-03  2.50876E-04  1.47421E-03  3.68346E-04
  -26.1000  1.32142E-04  3.14449E-05  1.05062E-04  1.05062E-04  1.11672E-04  3.21797E-04  8.93612E-05  2.02922E-04  1.96062E-04  2.15606E-04  2.15606E-04  2.02922E-04  1.03312E-03  2.58470E-04  1.48706E-03  3.79276E-04
  -26.0000  1.34043E-04  3.24301E-05  1.05525E-04  1.05525E-04  1.12329E-04  3.23379E-04  9.17380E-05  2.04753E-04  1.97711E-04  2.17776E-04  2.17776E-04  2.04753E-04  1.04277E-03  2.66134E-04  1.50019E-03  3.90302E-04
  -25.9000  1.36014E-04  3.34297E-05  1.06008E-04  1.06008E-04  1.13015E-04  3.25031E-04  9.41269E-05  2.06614E-04  1.99384E-04  2.19988E-04  2.19988E-04  2.06614E-04  1.05259E-03  2.73870E-04  1.51363E-03  4.01427E-04
  -25.8000  1.38058E-04  3.44444E-05  1.06513E-04  1.06513E-04  1.13731E-04  3.26757E-04  9.65285E-05  2.08505E-04  2.01079E-04  2.22244E-04  2.22244E-04  2.08505E-04  1.06258E-03  2.81680E-04  1.52739E-03  4.12653E-04
  -25.7000  1.40179E-04  3.54747E-05  1.07040E-04  1.07040E-04  1.14479E-04  3.28560E-04  9.89434E-05  2.10428E-04  2.02798E-04  2.24545E-04  2.24545E-04  2.10428E-04  1.07274E-03  2.89565E-04  1.54148E-03  4.23983E-04
  -25.6000  1.42382E-04  3.65212E-05  1.07591E-04  1.07591E-04  1.15260E-04  3.30442E-04  1.01372E-04  2.12382E-04  2.04541E-04  2.26894E-04  2.26894E-04  2.12382E-04  1.08309E-03  2.97525E-04  1.55592E-03  4.35418E-04
  -25.5000  1.44670E-04  3.75845E-05  1.08166E-04  1.08166E-04  1.16076E-04  3.32409E-04  1.03815E-04  2.14368E-04  2.06307E-04  2.29290E-04  2.29290E-04  2.14368E-04  1.09362E-03  3.05563E-04  1.57070E-03  4.46963E-04
  -25.4000  1.47050E-04  3.86653E-05  1.08768E-04  1.08768E-04  1.16929E-04  3.34464E-04  1.06274E-04  2.16389E-04  2.08099E-04  2.31737E-04  2.31737E-04  2.16389E-04  1.10435E-03  3.13680E-04  1.58587E-03  4.58619E-04
  -25.3000  1.49526E-04  3.97643E-05  1.09396E-04  1.09396E-04  1.17821E-04  3.36613E-04  1.08748E-04  2.18444E-04  2.09916E-04  2.34236E-04  2.34236E-04  2.18444E-04  1.11528E-03  3.21877E-04  1.60142E-03  4.70389E-04
  -25.2000  1.52105E-04  4.08823E-05  1.10052E-04  1.10052E-04  1.18754E-04  3.38858E-04  1.11238E-04  2.20535E-04  2.11759E-04  2.36790E-04  2.36790E-04  2.20535E-04  1.12641E-03  3.30156E-04  1.61737E-03  4.82276E-04
  -25.1000  1.54793E-04  4.20200E-05  1.10739E-04  1.10739E-04  1.19729E-04  3.41207E-04  1.13746E-04  2.22662E-04  2.13628E-04  2.39400E-04  2.39400E-04  2.22662E-04  1.13775E-03  3.38518E-04  1.63375E-03  4.94284E-04
  -25.0000  1.57598E-04  4.31783E-05  1.11457E-04  1.11457E-04  1.20751E-04  3.43666E-04  1.16272E-04  2.24828E-04  2.15524E-04  2.42069E-04  2.42069E-04  2.24828E-04  1.14932E-03  3.46966E-04  1.65058E-03  5.06416E-04
  -24.9000  1.60525E-04  4.43581E-05  1.12209E-04  1.12209E-04  1.21821E-04  3.46238E-04  1.18817E-04  2.27033E-04  2.17448E-04  2.44799E-04  2.44799E-04  2.27033E-04  1.16111E-03  3.55500E-04  1.66787E-03  5.18674E-04
  -24.8000  1.63583E-04  4.55605E-05  1.12995E-04  1.12995E-04  1.22941E-04  3.48931E-04  1.21381E-04  2.29278E-04  2.19400E-04  2.47592E-04  2.47592E-04  2.29278E-04  1.17314E-03  3.64122E-04  1.68565E-03  5.31064E-04
