    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
   25.2000  2.62200E-01  1.25534E+00  4.23926E-01  4.63257E-01  5.08599E-01  1.39578E+00  2.33931E+00  2.14942E-01  2.30562E-01  1.60191E-01  1.06576E-01  2.40860E-01  9.53132E-01  9.48105E+00  2.61111E+00  1.30757E+01
   25.3000  2.59976E-01  1.25725E+00  4.21459E-01  4.63821E-01  5.07372E-01  1.39265E+00  2.34954E+00  2.15301E-01  2.30989E-01  1.60499E-01  1.07240E-01  2.43589E-01  9.57618E-01  9.48809E+00  2.61025E+00  1.30949E+01
   25.4000  2.57801E-01  1.25915E+00  4.19080E-01  4.64353E-01  5.06130E-01  1.38956E+00  2.35976E+00  2.15675E-01  2.31409E-01  1.60836E-01  1.07926E-01  2.46273E-01  9.62119E-01  9.49516E+00  2.60948E+00  1.31141E+01
   25.5000  2.55673E-01  1.26103E+00  4.16785E-01  4.64851E-01  5.04871E-01  1.38651E+00  2.36995E+00  2.16063E-01  2.31824E-01  1.61202E-01  1.08634E-01  2.48907E-01  9.66630E-01  9.50227E+00  2.60881E+00  1.31332E+01
   25.6000  2.53592E-01  1.26289E+00  4.14572E-01  4.65313E-01  5.03593E-01  1.38348E+00  2.38011E+00  2.16464E-01  2.32233E-01  1.61596E-01  1.09364E-01  2.51489E-01  9.71146E-01  9.50941E+00  2.60822E+00  1.31524E+01
   25.7000  2.51554E-01  1.26474E+00  4.12436E-01  4.65738E-01  5.02293E-01  1.38047E+00  2.39026E+00  2.16879E-01  2.32635E-01  1.62019E-01  1.10119E-01  2.54016E-01  9.75668E-01  9.51658E+00  2.60769E+00  1.31716E+01
   25.8000  2.49559E-01  1.26657E+00  4.10377E-01  4.66126E-01  5.00971E-01  1.37747E+00  2.40038E+00  2.17306E-01  2.33031E-01  1.62469E-01  1.10898E-01  2.56484E-01  9.80188E-01  9.52378E+00  2.60722E+00  1.31907E+01
   25.9000  2.47606E-01  1.26839E+00  4.08391E-01  4.66477E-01  4.99628E-01  1.37450E+00  2.41049E+00  2.17744E-01  2.33420E-01  1.62947E-01  1.11702E-01  2.58889E-01  9.84702E-01  9.53102E+00  2.60680E+00  1.32099E+01
   26.0000  2.45695E-01  1.27020E+00  4.06478E-01  4.66790E-01  4.98261E-01  1.37153E+00  2.42057E+00  2.18192E-01  2.33800E-01  1.63452E-01  1.12531E-01  2.61228E-01  9.89204E-01  9.53829E+00  2.60643E+00  1.32291E+01
   26.1000  2.43825E-01  1.27199E+00  4.04635E-01  4.67064E-01  4.96871E-01  1.36857E+00  2.43063E+00  2.18650E-01  2.34172E-01  1.63983E-01  1.13387E-01  2.63498E-01  9.93691E-01  9.54559E+00  2.60609E+00  1.32482E+01
   26.2000  2.41993E-01  1.27377E+00  4.02857E-01  4.67300E-01  4.95456E-01  1.36561E+00  2.44066E+00  2.19119E-01  2.34537E-01  1.64541E-01  1.14271E-01  2.65698E-01  9.98165E-01  9.55293E+00  2.60577E+00  1.32674E+01
   26.3000  2.40202E-01  1.27554E+00  4.01145E-01  4.67498E-01  4.94017E-01  1.36266E+00  2.45068E+00  2.19595E-01  2.34893E-01  1.65124E-01  1.15182E-01  2.67823E-01  1.00262E+00  9.56030E+00  2.60548E+00  1.32865E+01
   26.4000  2.38450E-01  1.27729E+00  3.99497E-01  4.67659E-01  4.92553E-01  1.35971E+00  2.46067E+00  2.20079E-01  2.35240E-01  1.65733E-01  1.16123E-01  2.69870E-01  1.00705E+00  9.56770E+00  2.60520E+00  1.33057E+01
   26.5000  2.36737E-01  1.27903E+00  3.97911E-01  4.67782E-01  4.91066E-01  1.35676E+00  2.47064E+00  2.20570E-01  2.35578E-01  1.66367E-01  1.17094E-01  2.71839E-01  1.01145E+00  9.57513E+00  2.60494E+00  1.33248E+01
   26.6000  2.35063E-01  1.28076E+00  3.96385E-01  4.67868E-01  4.89555E-01  1.35381E+00  2.48059E+00  2.21066E-01  2.35906E-01  1.67025E-01  1.18096E-01  2.73725E-01  1.01582E+00  9.58260E+00  2.60469E+00  1.33440E+01
   26.7000  2.33428E-01  1.28247E+00  3.94917E-01  4.67918E-01  4.88020E-01  1.35085E+00  2.49052E+00  2.21568E-01  2.36224E-01  1.67707E-01  1.19130E-01  2.75529E-01  1.02016E+00  9.59010E+00  2.60444E+00  1.33631E+01
   26.8000  2.31830E-01  1.28418E+00  3.93504E-01  4.67930E-01  4.86460E-01  1.34789E+00  2.50043E+00  2.22075E-01  2.36534E-01  1.68414E-01  1.20197E-01  2.77250E-01  1.02447E+00  9.59763E+00  2.60419E+00  1.33822E+01
   26.9000  2.30271E-01  1.28587E+00  3.92145E-01  4.67908E-01  4.84876E-01  1.34493E+00  2.51032E+00  2.22585E-01  2.36834E-01  1.69145E-01  1.21299E-01  2.78885E-01  1.02875E+00  9.60519E+00  2.60395E+00  1.34014E+01
   27.0000  2.28751E-01  1.28755E+00  3.90839E-01  4.67850E-01  4.83271E-01  1.34196E+00  2.52018E+00  2.23099E-01  2.37124E-01  1.69900E-01  1.22436E-01  2.80433E-01  1.03299E+00  9.61278E+00  2.60370E+00  1.34205E+01
   27.1000  2.27271E-01  1.28922E+00  3.89585E-01  4.67757E-01  4.81642E-01  1.33898E+00  2.53002E+00  2.23615E-01  2.37404E-01  1.70679E-01  1.23610E-01  2.81895E-01  1.03720E+00  9.62040E+00  2.60346E+00  1.34396E+01
   27.2000  2.25829E-01  1.29088E+00  3.88379E-01  4.67631E-01  4.79993E-01  1.33600E+00  2.53984E+00  2.24133E-01  2.37675E-01  1.71480E-01  1.24822E-01  2.83268E-01  1.04138E+00  9.62806E+00  2.60321E+00  1.34588E+01
   27.3000  2.24427E-01  1.29253E+00  3.87222E-01  4.67471E-01  4.78322E-01  1.33301E+00  2.54964E+00  2.24652E-01  2.37936E-01  1.72305E-01  1.26073E-01  2.84554E-01  1.04552E+00  9.63574E+00  2.60296E+00  1.34779E+01
   27.4000  2.23064E-01  1.29417E+00  3.86111E-01  4.67277E-01  4.76630E-01  1.33002E+00  2.55941E+00  2.25172E-01  2.38188E-01  1.73154E-01  1.27364E-01  2.85753E-01  1.04963E+00  9.64346E+00  2.60271E+00  1.34970E+01
   27.5000  2.21740E-01  1.29580E+00  3.85043E-01  4.67050E-01  4.74917E-01  1.32701E+00  2.56917E+00  2.25693E-01  2.38431E-01  1.74027E-01  1.28699E-01  2.86867E-01  1.05372E+00  9.65120E+00  2.60247E+00  1.35162E+01
   27.6000  2.20457E-01  1.29742E+00  3.84018E-01  4.66791E-01  4.73185E-01  1.32399E+00  2.57890E+00  2.26213E-01  2.38665E-01  1.74923E-01  1.30077E-01  2.87893E-01  1.05777E+00  9.65898E+00  2.60222E+00  1.35353E+01
   27.7000  2.19214E-01  1.29903E+00  3.83035E-01  4.66498E-01  4.71434E-01  1.32097E+00  2.58861E+00  2.26733E-01  2.38890E-01  1.75843E-01  1.31500E-01  2.88834E-01  1.06180E+00  9.66678E+00  2.60198E+00  1.35544E+01
