    Energy      s          Int(s)         px           py           pz           p          Int(p)       dx2-y2        dz2          dyz          dxz          dxy           d          Int(d)       total      Int(total) 
  -23.5000  1.52202E-04  5.18911E-05  1.04004E-04  1.04004E-04  1.04004E-04  3.12013E-04  1.31696E-04  2.79588E-04  2.79588E-04  2.51714E-04  2.51714E-04  2.51714E-04  1.31432E-03  4.81476E-04  1.77853E-03  6.65063E-04
  -23.4000  1.54959E-04  5.30300E-05  1.04897E-04  1.04897E-04  1.04897E-04  3.14691E-04  1.34009E-04  2.82984E-04  2.82984E-04  2.54113E-04  2.54113E-04  2.54113E-04  1.32831E-03  4.91238E-04  1.79796E-03  6.78278E-04
  -23.3000  1.57856E-04  5.41902E-05  1.05835E-04  1.05835E-04  1.05835E-04  3.17506E-04  1.36343E-04  2.86471E-04  2.86471E-04  2.56548E-04  2.56548E-04  2.56548E-04  1.34259E-03  5.01106E-04  1.81795E-03  6.91639E-04
  -23.2000  1.60903E-04  5.53728E-05  1.06823E-04  1.06823E-04  1.06823E-04  3.20468E-04  1.38698E-04  2.90053E-04  2.90053E-04  2.59020E-04  2.59020E-04  2.59020E-04  1.35717E-03  5.11081E-04  1.83854E-03  7.05152E-04
  -23.1000  1.64114E-04  5.65791E-05  1.07862E-04  1.07862E-04  1.07862E-04  3.23586E-04  1.41076E-04  2.93736E-04  2.93736E-04  2.61530E-04  2.61530E-04  2.61530E-04  1.37206E-03  5.21166E-04  1.85976E-03  7.18821E-04
  -23.0000  1.67500E-04  5.78102E-05  1.08958E-04  1.08958E-04  1.08958E-04  3.26873E-04  1.43479E-04  2.97524E-04  2.97524E-04  2.64078E-04  2.64078E-04  2.64078E-04  1.38728E-03  5.31362E-04  1.88165E-03  7.32651E-04
  -22.9000  1.71077E-04  5.90676E-05  1.10113E-04  1.10113E-04  1.10113E-04  3.30340E-04  1.45907E-04  3.01424E-04  3.01424E-04  2.66664E-04  2.66664E-04  2.66664E-04  1.40284E-03  5.41673E-04  1.90426E-03  7.46647E-04
  -22.8000  1.74864E-04  6.03528E-05  1.11335E-04  1.11335E-04  1.11335E-04  3.34005E-04  1.48362E-04  3.05443E-04  3.05443E-04  2.69291E-04  2.69291E-04  2.69291E-04  1.41876E-03  5.52100E-04  1.92763E-03  7.60815E-04
  -22.7000  1.78879E-04  6.16675E-05  1.12628E-04  1.12628E-04  1.12628E-04  3.37883E-04  1.50845E-04  3.09590E-04  3.09590E-04  2.71960E-04  2.71960E-04  2.71960E-04  1.43506E-03  5.62648E-04  1.95182E-03  7.75161E-04
  -22.6000  1.83144E-04  6.30136E-05  1.13997E-04  1.13997E-04  1.13997E-04  3.41992E-04  1.53359E-04  3.13872E-04  3.13872E-04  2.74670E-04  2.74670E-04  2.74670E-04  1.45175E-03  5.73318E-04  1.97689E-03  7.89690E-04
  -22.5000  1.87681E-04  6.43930E-05  1.15451E-04  1.15451E-04  1.15451E-04  3.46352E-04  1.55904E-04  3.18297E-04  3.18297E-04  2.77423E-04  2.77423E-04  2.77423E-04  1.46886E-03  5.84114E-04  2.00290E-03  8.04412E-04
