# == pyFAI calibration ==
# Distance Sample to Detector: 0.26161527513677846 m
# PONI: 2.023e-01, 2.348e-01 m
# Rotations: -0.026380 0.002005 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 261.707 mm
# Center: x=6119.331, y=5134.776 pix
# Tilt: 1.516 deg  TiltPlanRot: 4.347 deg
# 
# Detector Rayonix SX165	 PixelSize= 3.950e-05, 3.950e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.1271290727272727e-10 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ROCK\\WAM39B_integrated\wam39b_rampe_2_xrd_000009_integrated.dat
#       2th_deg             I 
  2.502596e+01    4.313230e+03
  2.504885e+01    1.132389e+04
  2.507173e+01    1.524937e+04
  2.509462e+01    1.621395e+04
  2.511750e+01    1.774131e+04
  2.514039e+01    1.838050e+04
  2.516327e+01    1.828967e+04
  2.518616e+01    1.810438e+04
  2.520905e+01    1.797301e+04
  2.523193e+01    1.775913e+04
  2.525482e+01    1.783421e+04
  2.527770e+01    1.817170e+04
  2.530059e+01    1.809398e+04
  2.532347e+01    1.790331e+04
  2.534636e+01    1.773632e+04
  2.536924e+01    1.763550e+04
  2.539213e+01    1.759525e+04
  2.541501e+01    1.757536e+04
  2.543790e+01    1.756955e+04
  2.546078e+01    1.758740e+04
  2.548367e+01    1.753034e+04
  2.550656e+01    1.737523e+04
  2.552944e+01    1.728158e+04
  2.555233e+01    1.749549e+04
  2.557521e+01    1.759294e+04
  2.559810e+01    1.755982e+04
  2.562098e+01    1.760782e+04
  2.564387e+01    1.767593e+04
  2.566675e+01    1.774604e+04
  2.568964e+01    1.772647e+04
  2.571252e+01    1.770404e+04
  2.573541e+01    1.773087e+04
  2.575829e+01    1.770849e+04
  2.578118e+01    1.763296e+04
  2.580407e+01    1.761790e+04
  2.582695e+01    1.761566e+04
  2.584984e+01    1.758959e+04
  2.587272e+01    1.755938e+04
  2.589561e+01    1.759073e+04
  2.591849e+01    1.754225e+04
  2.594138e+01    1.750528e+04
  2.596426e+01    1.752194e+04
  2.598715e+01    1.744675e+04
  2.601003e+01    1.746235e+04
  2.603292e+01    1.744290e+04
  2.605580e+01    1.742890e+04
  2.607869e+01    1.748985e+04
  2.610157e+01    1.757457e+04
  2.612446e+01    1.772253e+04
  2.614735e+01    1.795353e+04
  2.617023e+01    1.829905e+04
  2.619312e+01    1.885629e+04
  2.621600e+01    1.974120e+04
  2.623889e+01    2.103938e+04
  2.626177e+01    2.317202e+04
  2.628466e+01    2.635505e+04
  2.630754e+01    3.064684e+04
  2.633043e+01    3.567339e+04
  2.635331e+01    4.099044e+04
  2.637620e+01    4.622949e+04
  2.639908e+01    5.007307e+04
  2.642197e+01    5.037135e+04
  2.644486e+01    4.601311e+04
  2.646774e+01    3.915028e+04
  2.649063e+01    3.209905e+04
  2.651351e+01    2.669304e+04
  2.653640e+01    2.300267e+04
  2.655928e+01    2.060958e+04
  2.658217e+01    1.908268e+04
  2.660505e+01    1.809770e+04
  2.662794e+01    1.744581e+04
  2.665082e+01    1.696712e+04
  2.667371e+01    1.662633e+04
  2.669659e+01    1.636045e+04
  2.671948e+01    1.614868e+04
  2.674237e+01    1.599388e+04
  2.676525e+01    1.585731e+04
  2.678814e+01    1.573108e+04
  2.681102e+01    1.563664e+04
  2.683391e+01    1.555022e+04
  2.685679e+01    1.548730e+04
  2.687968e+01    1.544714e+04
  2.690256e+01    1.535600e+04
  2.692545e+01    1.529070e+04
  2.694833e+01    1.522405e+04
  2.697122e+01    1.514994e+04
  2.699410e+01    1.508402e+04
  2.701699e+01    1.506257e+04
  2.703988e+01    1.499059e+04
  2.706276e+01    1.495240e+04
  2.708565e+01    1.493259e+04
  2.710853e+01    1.488130e+04
  2.713142e+01    1.483007e+04
  2.715430e+01    1.477993e+04
  2.717719e+01    1.473239e+04
  2.720007e+01    1.467632e+04
  2.722296e+01    1.463776e+04
  2.724584e+01    1.458839e+04
  2.726873e+01    1.457168e+04
  2.729161e+01    1.453183e+04
  2.731450e+01    1.448676e+04
  2.733738e+01    1.443356e+04
  2.736027e+01    1.438830e+04
  2.738316e+01    1.435811e+04
  2.740604e+01    1.432975e+04
  2.742893e+01    1.430544e+04
  2.745181e+01    1.429066e+04
  2.747470e+01    1.425719e+04
  2.749758e+01    1.422672e+04
  2.752047e+01    1.419840e+04
  2.754335e+01    1.418465e+04
  2.756624e+01    1.418222e+04
  2.758912e+01    1.416208e+04
  2.761201e+01    1.413559e+04
  2.763489e+01    1.411766e+04
  2.765778e+01    1.411719e+04
  2.768067e+01    1.411746e+04
  2.770355e+01    1.412539e+04
  2.772644e+01    1.411676e+04
  2.774932e+01    1.412504e+04
  2.777221e+01    1.417095e+04
  2.779509e+01    1.423701e+04
  2.781798e+01    1.436196e+04
  2.784086e+01    1.452701e+04
  2.786375e+01    1.481009e+04
  2.788663e+01    1.528482e+04
  2.790952e+01    1.604425e+04
  2.793240e+01    1.710324e+04
  2.795529e+01    1.818297e+04
  2.797818e+01    1.877875e+04
  2.800106e+01    1.852537e+04
  2.802395e+01    1.755856e+04
  2.804683e+01    1.637104e+04
  2.806972e+01    1.538238e+04
  2.809260e+01    1.471680e+04
  2.811549e+01    1.429655e+04
  2.813837e+01    1.402774e+04
  2.816126e+01    1.383978e+04
  2.818414e+01    1.369803e+04
  2.820703e+01    1.358190e+04
  2.822991e+01    1.347302e+04
  2.825280e+01    1.338107e+04
  2.827568e+01    1.331609e+04
  2.829857e+01    1.325116e+04
  2.832146e+01    1.318950e+04
  2.834434e+01    1.312001e+04
  2.836723e+01    1.305449e+04
  2.839011e+01    1.299412e+04
  2.841300e+01    1.293413e+04
  2.843588e+01    1.288842e+04
  2.845877e+01    1.282505e+04
  2.848165e+01    1.276788e+04
  2.850454e+01    1.273138e+04
  2.852742e+01    1.270112e+04
  2.855031e+01    1.267136e+04
  2.857319e+01    1.260851e+04
  2.859608e+01    1.255518e+04
  2.861897e+01    1.251238e+04
  2.864185e+01    1.246566e+04
  2.866474e+01    1.243509e+04
  2.868762e+01    1.239077e+04
  2.871051e+01    1.236542e+04
  2.873339e+01    1.234695e+04
  2.875628e+01    1.231759e+04
  2.877916e+01    1.228627e+04
  2.880205e+01    1.225080e+04
  2.882493e+01    1.223288e+04
  2.884782e+01    1.220997e+04
  2.887070e+01    1.218361e+04
  2.889359e+01    1.216619e+04
  2.891648e+01    1.213217e+04
  2.893936e+01    1.209832e+04
  2.896225e+01    1.206255e+04
  2.898513e+01    1.202368e+04
  2.900802e+01    1.198132e+04
  2.903090e+01    1.192833e+04
  2.905379e+01    1.187034e+04
  2.907667e+01    1.182444e+04
  2.909956e+01    1.177087e+04
  2.912244e+01    1.170671e+04
  2.914533e+01    1.164678e+04
  2.916821e+01    1.159595e+04
  2.919110e+01    1.154391e+04
  2.921398e+01    1.149335e+04
  2.923687e+01    1.145476e+04
  2.925976e+01    1.140398e+04
  2.928264e+01    1.136295e+04
  2.930553e+01    1.133650e+04
  2.932841e+01    1.130058e+04
  2.935130e+01    1.126774e+04
  2.937418e+01    1.125623e+04
  2.939707e+01    1.130496e+04
  2.941995e+01    1.138103e+04
  2.944284e+01    1.153681e+04
  2.946572e+01    1.184317e+04
  2.948861e+01    1.223067e+04
  2.951149e+01    1.257820e+04
  2.953438e+01    1.269623e+04
  2.955727e+01    1.247304e+04
  2.958015e+01    1.201886e+04
  2.960304e+01    1.155937e+04
  2.962592e+01    1.119568e+04
  2.964881e+01    1.094828e+04
  2.967169e+01    1.078868e+04
  2.969458e+01    1.069385e+04
  2.971746e+01    1.062430e+04
  2.974035e+01    1.056737e+04
  2.976323e+01    1.051868e+04
  2.978612e+01    1.048920e+04
  2.980900e+01    1.045829e+04
  2.983189e+01    1.042289e+04
  2.985478e+01    1.039144e+04
  2.987766e+01    1.036299e+04
  2.990055e+01    1.034748e+04
  2.992343e+01    1.033501e+04
  2.994632e+01    1.031840e+04
  2.996920e+01    1.030148e+04
  2.999209e+01    1.029364e+04
  3.001497e+01    1.029976e+04
  3.003786e+01    1.030196e+04
  3.006074e+01    1.030193e+04
  3.008363e+01    1.030419e+04
  3.010651e+01    1.031004e+04
  3.012940e+01    1.031577e+04
  3.015228e+01    1.030861e+04
  3.017517e+01    1.031941e+04
  3.019806e+01    1.035713e+04
  3.022094e+01    1.037917e+04
  3.024383e+01    1.040579e+04
  3.026671e+01    1.045811e+04
  3.028960e+01    1.053291e+04
  3.031248e+01    1.062876e+04
  3.033537e+01    1.077086e+04
  3.035825e+01    1.095689e+04
  3.038114e+01    1.121900e+04
  3.040402e+01    1.162729e+04
  3.042691e+01    1.223789e+04
  3.044979e+01    1.321344e+04
  3.047268e+01    1.482862e+04
  3.049557e+01    1.750352e+04
  3.051845e+01    2.182254e+04
  3.054134e+01    2.837288e+04
  3.056422e+01    3.715256e+04
  3.058711e+01    4.569568e+04
  3.060999e+01    4.994343e+04
  3.063288e+01    4.770165e+04
  3.065576e+01    4.066377e+04
  3.067865e+01    3.230167e+04
  3.070153e+01    2.529524e+04
  3.072442e+01    2.022537e+04
  3.074730e+01    1.689907e+04
  3.077019e+01    1.478877e+04
  3.079308e+01    1.350099e+04
  3.081596e+01    1.273914e+04
  3.083885e+01    1.238156e+04
  3.086173e+01    1.240468e+04
  3.088462e+01    1.291091e+04
  3.090750e+01    1.413456e+04
  3.093039e+01    1.645445e+04
  3.095327e+01    2.004429e+04
  3.097616e+01    2.419267e+04
  3.099904e+01    2.705654e+04
  3.102193e+01    2.699408e+04
  3.104481e+01    2.406808e+04
  3.106770e+01    1.983556e+04
  3.109059e+01    1.601241e+04
  3.111347e+01    1.340235e+04
  3.113636e+01    1.184804e+04
  3.115924e+01    1.095928e+04
  3.118213e+01    1.045083e+04
  3.120501e+01    1.014132e+04
  3.122790e+01    9.933261e+03
  3.125078e+01    9.786904e+03
  3.127367e+01    9.659427e+03
  3.129655e+01    9.562054e+03
  3.131944e+01    9.492121e+03
  3.134232e+01    9.429775e+03
  3.136521e+01    9.378902e+03
  3.138809e+01    9.333027e+03
  3.141098e+01    9.295209e+03
  3.143387e+01    9.273450e+03
  3.145675e+01    9.252587e+03
  3.147964e+01    9.223723e+03
  3.150252e+01    9.188598e+03
  3.152541e+01    9.155994e+03
  3.154829e+01    9.121116e+03
  3.157118e+01    9.099167e+03
  3.159406e+01    9.079664e+03
  3.161695e+01    9.061435e+03
  3.163983e+01    9.033558e+03
  3.166272e+01    9.013396e+03
  3.168560e+01    9.000622e+03
  3.170849e+01    8.986198e+03
  3.173138e+01    8.966377e+03
  3.175426e+01    8.934649e+03
  3.177715e+01    8.915553e+03
  3.180003e+01    8.904939e+03
  3.182292e+01    8.888917e+03
  3.184580e+01    8.879329e+03
  3.186869e+01    8.865209e+03
  3.189157e+01    8.848511e+03
  3.191446e+01    8.835619e+03
  3.193734e+01    8.816157e+03
  3.196023e+01    8.803913e+03
  3.198311e+01    8.791732e+03
  3.200600e+01    8.774016e+03
  3.202889e+01    8.760236e+03
  3.205177e+01    8.744722e+03
  3.207466e+01    8.733226e+03
  3.209754e+01    8.713883e+03
  3.212043e+01    8.706111e+03
  3.214331e+01    8.698309e+03
  3.216620e+01    8.690549e+03
  3.218908e+01    8.675004e+03
  3.221197e+01    8.672478e+03
  3.223485e+01    8.686718e+03
  3.225774e+01    8.709514e+03
  3.228062e+01    8.746011e+03
  3.230351e+01    8.812380e+03
  3.232639e+01    8.938838e+03
  3.234928e+01    9.169442e+03
  3.237217e+01    9.524105e+03
  3.239505e+01    9.912326e+03
  3.241794e+01    1.016653e+04
  3.244082e+01    1.013864e+04
  3.246371e+01    9.852426e+03
  3.248659e+01    9.460566e+03
  3.250948e+01    9.121282e+03
  3.253236e+01    8.896332e+03
  3.255525e+01    8.755435e+03
  3.257813e+01    8.676910e+03
  3.260102e+01    8.632430e+03
  3.262390e+01    8.609183e+03
  3.264679e+01    8.593873e+03
  3.266968e+01    8.573896e+03
  3.269256e+01    8.552815e+03
  3.271545e+01    8.530456e+03
  3.273833e+01    8.512855e+03
  3.276122e+01    8.488397e+03
  3.278410e+01    8.453565e+03
  3.280699e+01    8.422974e+03
  3.282987e+01    8.395806e+03
  3.285276e+01    8.367590e+03
  3.287564e+01    8.338270e+03
