# == pyFAI calibration ==
# Distance Sample to Detector: 0.26161527513677846 m
# PONI: 2.023e-01, 2.348e-01 m
# Rotations: -0.026380 0.002005 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 261.707 mm
# Center: x=6119.331, y=5134.776 pix
# Tilt: 1.516 deg  TiltPlanRot: 4.347 deg
# 
# Detector Rayonix SX165	 PixelSize= 3.950e-05, 3.950e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.1271290727272727e-10 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ROCK\\WAM39B_integrated\wam39b_rampe_3_xrd_000005_integrated.dat
#       2th_deg             I 
  2.502596e+01    4.640676e+03
  2.504885e+01    1.216921e+04
  2.507173e+01    1.636755e+04
  2.509462e+01    1.738749e+04
  2.511750e+01    1.901864e+04
  2.514039e+01    1.969566e+04
  2.516327e+01    1.959317e+04
  2.518616e+01    1.941020e+04
  2.520905e+01    1.929331e+04
  2.523193e+01    1.908119e+04
  2.525482e+01    1.914139e+04
  2.527770e+01    1.948467e+04
  2.530059e+01    1.939534e+04
  2.532347e+01    1.919598e+04
  2.534636e+01    1.901929e+04
  2.536924e+01    1.891362e+04
  2.539213e+01    1.887615e+04
  2.541501e+01    1.885146e+04
  2.543790e+01    1.884380e+04
  2.546078e+01    1.887023e+04
  2.548367e+01    1.882050e+04
  2.550656e+01    1.865997e+04
  2.552944e+01    1.857859e+04
  2.555233e+01    1.883782e+04
  2.557521e+01    1.901174e+04
  2.559810e+01    1.904330e+04
  2.562098e+01    1.915840e+04
  2.564387e+01    1.932414e+04
  2.566675e+01    1.948835e+04
  2.568964e+01    1.955326e+04
  2.571252e+01    1.960839e+04
  2.573541e+01    1.971349e+04
  2.575829e+01    1.975083e+04
  2.578118e+01    1.970229e+04
  2.580407e+01    1.968968e+04
  2.582695e+01    1.966883e+04
  2.584984e+01    1.959833e+04
  2.587272e+01    1.949937e+04
  2.589561e+01    1.944271e+04
  2.591849e+01    1.931353e+04
  2.594138e+01    1.922000e+04
  2.596426e+01    1.918735e+04
  2.598715e+01    1.904982e+04
  2.601003e+01    1.899272e+04
  2.603292e+01    1.886585e+04
  2.605580e+01    1.872920e+04
  2.607869e+01    1.865593e+04
  2.610157e+01    1.858326e+04
  2.612446e+01    1.852154e+04
  2.614735e+01    1.851112e+04
  2.617023e+01    1.853739e+04
  2.619312e+01    1.864189e+04
  2.621600e+01    1.884627e+04
  2.623889e+01    1.906243e+04
  2.626177e+01    1.944968e+04
  2.628466e+01    2.002272e+04
  2.630754e+01    2.090767e+04
  2.633043e+01    2.229753e+04
  2.635331e+01    2.443296e+04
  2.637620e+01    2.743410e+04
  2.639908e+01    3.078930e+04
  2.642197e+01    3.353175e+04
  2.644486e+01    3.495740e+04
  2.646774e+01    3.561058e+04
  2.649063e+01    3.669459e+04
  2.651351e+01    3.973216e+04
  2.653640e+01    4.367463e+04
  2.655928e+01    4.543089e+04
  2.658217e+01    4.338256e+04
  2.660505e+01    3.843863e+04
  2.662794e+01    3.288400e+04
  2.665082e+01    2.804782e+04
  2.667371e+01    2.450118e+04
  2.669659e+01    2.206072e+04
  2.671948e+01    2.041092e+04
  2.674237e+01    1.930810e+04
  2.676525e+01    1.854736e+04
  2.678814e+01    1.800398e+04
  2.681102e+01    1.761019e+04
  2.683391e+01    1.729323e+04
  2.685679e+01    1.706604e+04
  2.687968e+01    1.690888e+04
  2.690256e+01    1.673052e+04
  2.692545e+01    1.661319e+04
  2.694833e+01    1.648791e+04
  2.697122e+01    1.637812e+04
  2.699410e+01    1.628866e+04
  2.701699e+01    1.625160e+04
  2.703988e+01    1.615572e+04
  2.706276e+01    1.608647e+04
  2.708565e+01    1.604713e+04
  2.710853e+01    1.599474e+04
  2.713142e+01    1.593371e+04
  2.715430e+01    1.587118e+04
  2.717719e+01    1.581079e+04
  2.720007e+01    1.574105e+04
  2.722296e+01    1.569062e+04
  2.724584e+01    1.562743e+04
  2.726873e+01    1.560872e+04
  2.729161e+01    1.556766e+04
  2.731450e+01    1.552637e+04
  2.733738e+01    1.546998e+04
  2.736027e+01    1.541834e+04
  2.738316e+01    1.538287e+04
  2.740604e+01    1.534816e+04
  2.742893e+01    1.532476e+04
  2.745181e+01    1.531144e+04
  2.747470e+01    1.527716e+04
  2.749758e+01    1.524252e+04
  2.752047e+01    1.521561e+04
  2.754335e+01    1.520343e+04
  2.756624e+01    1.519726e+04
  2.758912e+01    1.518480e+04
  2.761201e+01    1.516168e+04
  2.763489e+01    1.514865e+04
  2.765778e+01    1.516390e+04
  2.768067e+01    1.518171e+04
  2.770355e+01    1.520806e+04
  2.772644e+01    1.520242e+04
  2.774932e+01    1.520892e+04
  2.777221e+01    1.525611e+04
  2.779509e+01    1.530929e+04
  2.781798e+01    1.538322e+04
  2.784086e+01    1.545754e+04
  2.786375e+01    1.556991e+04
  2.788663e+01    1.571074e+04
  2.790952e+01    1.590423e+04
  2.793240e+01    1.619654e+04
  2.795529e+01    1.662305e+04
  2.797818e+01    1.728628e+04
  2.800106e+01    1.826972e+04
  2.802395e+01    1.950125e+04
  2.804683e+01    2.060428e+04
  2.806972e+01    2.101893e+04
  2.809260e+01    2.047559e+04
  2.811549e+01    1.926021e+04
  2.813837e+01    1.794217e+04
  2.816126e+01    1.688930e+04
  2.818414e+01    1.614660e+04
  2.820703e+01    1.563342e+04
  2.822991e+01    1.526586e+04
  2.825280e+01    1.499355e+04
  2.827568e+01    1.478534e+04
  2.829857e+01    1.460929e+04
  2.832146e+01    1.445945e+04
  2.834434e+01    1.431106e+04
  2.836723e+01    1.418120e+04
  2.839011e+01    1.407159e+04
  2.841300e+01    1.396112e+04
  2.843588e+01    1.387860e+04
  2.845877e+01    1.379111e+04
  2.848165e+01    1.371645e+04
  2.850454e+01    1.366095e+04
  2.852742e+01    1.360126e+04
  2.855031e+01    1.354080e+04
  2.857319e+01    1.346209e+04
  2.859608e+01    1.340734e+04
  2.861897e+01    1.336401e+04
  2.864185e+01    1.329721e+04
  2.866474e+01    1.324700e+04
  2.868762e+01    1.318190e+04
  2.871051e+01    1.313305e+04
  2.873339e+01    1.309593e+04
  2.875628e+01    1.305196e+04
  2.877916e+01    1.300935e+04
  2.880205e+01    1.296189e+04
  2.882493e+01    1.293783e+04
  2.884782e+01    1.291522e+04
  2.887070e+01    1.288366e+04
  2.889359e+01    1.286113e+04
  2.891648e+01    1.284689e+04
  2.893936e+01    1.282808e+04
  2.896225e+01    1.281269e+04
  2.898513e+01    1.280000e+04
  2.900802e+01    1.279479e+04
  2.903090e+01    1.277659e+04
  2.905379e+01    1.274638e+04
  2.907667e+01    1.271639e+04
  2.909956e+01    1.265709e+04
  2.912244e+01    1.258446e+04
  2.914533e+01    1.251929e+04
  2.916821e+01    1.245067e+04
  2.919110e+01    1.237226e+04
  2.921398e+01    1.229958e+04
  2.923687e+01    1.223900e+04
  2.925976e+01    1.217562e+04
  2.928264e+01    1.211843e+04
  2.930553e+01    1.207521e+04
  2.932841e+01    1.201848e+04
  2.935130e+01    1.195790e+04
  2.937418e+01    1.190710e+04
  2.939707e+01    1.188336e+04
  2.941995e+01    1.184869e+04
  2.944284e+01    1.182178e+04
  2.946572e+01    1.184359e+04
  2.948861e+01    1.187300e+04
  2.951149e+01    1.195349e+04
  2.953438e+01    1.215015e+04
  2.955727e+01    1.247820e+04
  2.958015e+01    1.291409e+04
  2.960304e+01    1.330825e+04
  2.962592e+01    1.340746e+04
  2.964881e+01    1.314529e+04
  2.967169e+01    1.265642e+04
  2.969458e+01    1.216112e+04
  2.971746e+01    1.177067e+04
  2.974035e+01    1.150856e+04
  2.976323e+01    1.134546e+04
  2.978612e+01    1.124217e+04
  2.980900e+01    1.117380e+04
  2.983189e+01    1.112450e+04
  2.985478e+01    1.107746e+04
  2.987766e+01    1.102676e+04
  2.990055e+01    1.099134e+04
  2.992343e+01    1.096479e+04
  2.994632e+01    1.093624e+04
  2.996920e+01    1.091609e+04
  2.999209e+01    1.090577e+04
  3.001497e+01    1.089010e+04
  3.003786e+01    1.087064e+04
  3.006074e+01    1.085506e+04
  3.008363e+01    1.084452e+04
  3.010651e+01    1.083712e+04
  3.012940e+01    1.083782e+04
  3.015228e+01    1.082123e+04
  3.017517e+01    1.081939e+04
  3.019806e+01    1.083163e+04
  3.022094e+01    1.082055e+04
  3.024383e+01    1.080626e+04
  3.026671e+01    1.080374e+04
  3.028960e+01    1.080164e+04
  3.031248e+01    1.080906e+04
  3.033537e+01    1.083840e+04
  3.035825e+01    1.086570e+04
  3.038114e+01    1.090010e+04
  3.040402e+01    1.094767e+04
  3.042691e+01    1.101309e+04
  3.044979e+01    1.108920e+04
  3.047268e+01    1.120281e+04
  3.049557e+01    1.135747e+04
  3.051845e+01    1.155196e+04
  3.054134e+01    1.183847e+04
  3.056422e+01    1.227549e+04
  3.058711e+01    1.293828e+04
  3.060999e+01    1.398014e+04
  3.063288e+01    1.563839e+04
  3.065576e+01    1.827021e+04
  3.067865e+01    2.233815e+04
  3.070153e+01    2.830072e+04
  3.072442e+01    3.553041e+04
  3.074730e+01    4.227517e+04
  3.077019e+01    4.570794e+04
  3.079308e+01    4.478423e+04
  3.081596e+01    3.985700e+04
  3.083885e+01    3.317930e+04
  3.086173e+01    2.703467e+04
  3.088462e+01    2.232446e+04
  3.090750e+01    1.898813e+04
  3.093039e+01    1.683411e+04
  3.095327e+01    1.562868e+04
  3.097616e+01    1.527822e+04
  3.099904e+01    1.587967e+04
  3.102193e+01    1.775635e+04
  3.104481e+01    2.113695e+04
  3.106770e+01    2.542422e+04
  3.109059e+01    2.873979e+04
  3.111347e+01    2.915614e+04
  3.113636e+01    2.638271e+04
  3.115924e+01    2.193669e+04
  3.118213e+01    1.772834e+04
  3.120501e+01    1.471586e+04
  3.122790e+01    1.287773e+04
  3.125078e+01    1.182377e+04
  3.127367e+01    1.119894e+04
  3.129655e+01    1.081897e+04
  3.131944e+01    1.056736e+04
  3.134232e+01    1.038882e+04
  3.136521e+01    1.026102e+04
  3.138809e+01    1.015628e+04
  3.141098e+01    1.007989e+04
  3.143387e+01    1.001196e+04
  3.145675e+01    9.958104e+03
  3.147964e+01    9.909880e+03
  3.150252e+01    9.863997e+03
  3.152541e+01    9.826219e+03
  3.154829e+01    9.781680e+03
  3.157118e+01    9.749536e+03
  3.159406e+01    9.720682e+03
  3.161695e+01    9.694523e+03
  3.163983e+01    9.662983e+03
  3.166272e+01    9.642213e+03
  3.168560e+01    9.618940e+03
  3.170849e+01    9.597854e+03
  3.173138e+01    9.572819e+03
  3.175426e+01    9.546178e+03
  3.177715e+01    9.528766e+03
  3.180003e+01    9.516302e+03
  3.182292e+01    9.493856e+03
  3.184580e+01    9.480214e+03
  3.186869e+01    9.469587e+03
  3.189157e+01    9.456854e+03
  3.191446e+01    9.447521e+03
  3.193734e+01    9.445915e+03
  3.196023e+01    9.434607e+03
  3.198311e+01    9.418316e+03
  3.200600e+01    9.412136e+03
  3.202889e+01    9.410655e+03
  3.205177e+01    9.407328e+03
  3.207466e+01    9.401799e+03
  3.209754e+01    9.390337e+03
  3.212043e+01    9.394555e+03
  3.214331e+01    9.398092e+03
  3.216620e+01    9.395048e+03
  3.218908e+01    9.380740e+03
  3.221197e+01    9.363190e+03
  3.223485e+01    9.350683e+03
  3.225774e+01    9.341511e+03
  3.228062e+01    9.326993e+03
  3.230351e+01    9.303972e+03
  3.232639e+01    9.286461e+03
  3.234928e+01    9.277001e+03
  3.237217e+01    9.285968e+03
  3.239505e+01    9.327566e+03
