# == pyFAI calibration ==
# Distance Sample to Detector: 0.26161527513677846 m
# PONI: 2.023e-01, 2.348e-01 m
# Rotations: -0.026380 0.002005 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 261.707 mm
# Center: x=6119.331, y=5134.776 pix
# Tilt: 1.516 deg  TiltPlanRot: 4.347 deg
# 
# Detector Rayonix SX165	 PixelSize= 3.950e-05, 3.950e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.1271290727272727e-10 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ROCK\\WAM39B_integrated\wam39b_rampe_3_xrd_000015_integrated.dat
#       2th_deg             I 
  2.502596e+01    4.776184e+03
  2.504885e+01    1.252908e+04
  2.507173e+01    1.686474e+04
  2.509462e+01    1.791164e+04
  2.511750e+01    1.957281e+04
  2.514039e+01    2.026563e+04
  2.516327e+01    2.017254e+04
  2.518616e+01    1.999512e+04
  2.520905e+01    1.987516e+04
  2.523193e+01    1.964605e+04
  2.525482e+01    1.971964e+04
  2.527770e+01    2.007423e+04
  2.530059e+01    1.997879e+04
  2.532347e+01    1.976681e+04
  2.534636e+01    1.958113e+04
  2.536924e+01    1.946217e+04
  2.539213e+01    1.941289e+04
  2.541501e+01    1.939418e+04
  2.543790e+01    1.936825e+04
  2.546078e+01    1.936686e+04
  2.548367e+01    1.930191e+04
  2.550656e+01    1.911329e+04
  2.552944e+01    1.897509e+04
  2.555233e+01    1.918002e+04
  2.557521e+01    1.929420e+04
  2.559810e+01    1.925433e+04
  2.562098e+01    1.930659e+04
  2.564387e+01    1.943280e+04
  2.566675e+01    1.956496e+04
  2.568964e+01    1.961744e+04
  2.571252e+01    1.969834e+04
  2.573541e+01    1.985768e+04
  2.575829e+01    1.997458e+04
  2.578118e+01    2.001717e+04
  2.580407e+01    2.009261e+04
  2.582695e+01    2.015902e+04
  2.584984e+01    2.017721e+04
  2.587272e+01    2.015776e+04
  2.589561e+01    2.017047e+04
  2.591849e+01    2.007634e+04
  2.594138e+01    1.998604e+04
  2.596426e+01    1.993681e+04
  2.598715e+01    1.977345e+04
  2.601003e+01    1.972181e+04
  2.603292e+01    1.963380e+04
  2.605580e+01    1.952133e+04
  2.607869e+01    1.946293e+04
  2.610157e+01    1.938753e+04
  2.612446e+01    1.930222e+04
  2.614735e+01    1.921150e+04
  2.617023e+01    1.912476e+04
  2.619312e+01    1.908843e+04
  2.621600e+01    1.911250e+04
  2.623889e+01    1.910032e+04
  2.626177e+01    1.917503e+04
  2.628466e+01    1.929950e+04
  2.630754e+01    1.951308e+04
  2.633043e+01    1.982710e+04
  2.635331e+01    2.031539e+04
  2.637620e+01    2.113835e+04
  2.639908e+01    2.241995e+04
  2.642197e+01    2.440321e+04
  2.644486e+01    2.716718e+04
  2.646774e+01    3.021549e+04
  2.649063e+01    3.221120e+04
  2.651351e+01    3.256635e+04
  2.653640e+01    3.157436e+04
  2.655928e+01    3.058056e+04
  2.658217e+01    3.082552e+04
  2.660505e+01    3.296821e+04
  2.662794e+01    3.693561e+04
  2.665082e+01    4.138364e+04
  2.667371e+01    4.398194e+04
  2.669659e+01    4.291732e+04
  2.671948e+01    3.863550e+04
  2.674237e+01    3.313913e+04
  2.676525e+01    2.823205e+04
  2.678814e+01    2.461518e+04
  2.681102e+01    2.214711e+04
  2.683391e+01    2.048872e+04
  2.685679e+01    1.940637e+04
  2.687968e+01    1.869582e+04
  2.690256e+01    1.814869e+04
  2.692545e+01    1.777621e+04
  2.694833e+01    1.748410e+04
  2.697122e+01    1.725694e+04
  2.699410e+01    1.709229e+04
  2.701699e+01    1.699620e+04
  2.703988e+01    1.685035e+04
  2.706276e+01    1.674326e+04
  2.708565e+01    1.667840e+04
  2.710853e+01    1.659269e+04
  2.713142e+01    1.651618e+04
  2.715430e+01    1.645096e+04
  2.717719e+01    1.638245e+04
  2.720007e+01    1.628596e+04
  2.722296e+01    1.623595e+04
  2.724584e+01    1.617691e+04
  2.726873e+01    1.614460e+04
  2.729161e+01    1.608083e+04
  2.731450e+01    1.601153e+04
  2.733738e+01    1.595388e+04
  2.736027e+01    1.590788e+04
  2.738316e+01    1.585943e+04
  2.740604e+01    1.580659e+04
  2.742893e+01    1.577519e+04
  2.745181e+01    1.577039e+04
  2.747470e+01    1.572820e+04
  2.749758e+01    1.567790e+04
  2.752047e+01    1.563607e+04
  2.754335e+01    1.561663e+04
  2.756624e+01    1.561062e+04
  2.758912e+01    1.558499e+04
  2.761201e+01    1.554960e+04
  2.763489e+01    1.551954e+04
  2.765778e+01    1.550844e+04
  2.768067e+01    1.550487e+04
  2.770355e+01    1.551245e+04
  2.772644e+01    1.548739e+04
  2.774932e+01    1.546615e+04
  2.777221e+01    1.548432e+04
  2.779509e+01    1.550231e+04
  2.781798e+01    1.554038e+04
  2.784086e+01    1.555752e+04
  2.786375e+01    1.559222e+04
  2.788663e+01    1.563504e+04
  2.790952e+01    1.568177e+04
  2.793240e+01    1.575995e+04
  2.795529e+01    1.586502e+04
  2.797818e+01    1.602184e+04
  2.800106e+01    1.627237e+04
  2.802395e+01    1.667095e+04
  2.804683e+01    1.730609e+04
  2.806972e+01    1.829126e+04
  2.809260e+01    1.958680e+04
  2.811549e+01    2.082255e+04
  2.813837e+01    2.143118e+04
  2.816126e+01    2.106207e+04
  2.818414e+01    1.995712e+04
  2.820703e+01    1.866272e+04
  2.822991e+01    1.757018e+04
  2.825280e+01    1.679202e+04
  2.827568e+01    1.626458e+04
  2.829857e+01    1.588190e+04
  2.832146e+01    1.558560e+04
  2.834434e+01    1.533429e+04
  2.836723e+01    1.512269e+04
  2.839011e+01    1.493672e+04
  2.841300e+01    1.476867e+04
  2.843588e+01    1.463036e+04
  2.845877e+01    1.449020e+04
  2.848165e+01    1.437499e+04
  2.850454e+01    1.427918e+04
  2.852742e+01    1.419195e+04
  2.855031e+01    1.411322e+04
  2.857319e+01    1.401005e+04
  2.859608e+01    1.392024e+04
  2.861897e+01    1.385485e+04
  2.864185e+01    1.378524e+04
  2.866474e+01    1.372333e+04
  2.868762e+01    1.364362e+04
  2.871051e+01    1.357901e+04
  2.873339e+01    1.352166e+04
  2.875628e+01    1.346416e+04
  2.877916e+01    1.341244e+04
  2.880205e+01    1.335495e+04
  2.882493e+01    1.331445e+04
  2.884782e+01    1.326885e+04
  2.887070e+01    1.322736e+04
  2.889359e+01    1.317741e+04
  2.891648e+01    1.312589e+04
  2.893936e+01    1.309663e+04
  2.896225e+01    1.306331e+04
  2.898513e+01    1.302577e+04
  2.900802e+01    1.300595e+04
  2.903090e+01    1.298469e+04
  2.905379e+01    1.296246e+04
  2.907667e+01    1.295773e+04
  2.909956e+01    1.294118e+04
  2.912244e+01    1.292949e+04
  2.914533e+01    1.292412e+04
  2.916821e+01    1.291703e+04
  2.919110e+01    1.288749e+04
  2.921398e+01    1.284686e+04
  2.923687e+01    1.279887e+04
  2.925976e+01    1.272878e+04
  2.928264e+01    1.266081e+04
  2.930553e+01    1.259506e+04
  2.932841e+01    1.251614e+04
  2.935130e+01    1.244332e+04
  2.937418e+01    1.237424e+04
  2.939707e+01    1.232154e+04
  2.941995e+01    1.226176e+04
  2.944284e+01    1.220388e+04
  2.946572e+01    1.217849e+04
  2.948861e+01    1.213169e+04
  2.951149e+01    1.208953e+04
  2.953438e+01    1.208902e+04
  2.955727e+01    1.210528e+04
  2.958015e+01    1.217231e+04
  2.960304e+01    1.233746e+04
  2.962592e+01    1.263316e+04
  2.964881e+01    1.306278e+04
  2.967169e+01    1.350889e+04
  2.969458e+01    1.372863e+04
  2.971746e+01    1.356635e+04
  2.974035e+01    1.310847e+04
  2.976323e+01    1.257878e+04
  2.978612e+01    1.215156e+04
  2.980900e+01    1.185998e+04
  2.983189e+01    1.168024e+04
  2.985478e+01    1.155890e+04
  2.987766e+01    1.146172e+04
  2.990055e+01    1.139856e+04
  2.992343e+01    1.135719e+04
  2.994632e+01    1.131681e+04
  2.996920e+01    1.127549e+04
  2.999209e+01    1.124956e+04
  3.001497e+01    1.123664e+04
  3.003786e+01    1.121603e+04
  3.006074e+01    1.118401e+04
  3.008363e+01    1.116449e+04
  3.010651e+01    1.116044e+04
  3.012940e+01    1.116034e+04
  3.015228e+01    1.113000e+04
  3.017517e+01    1.110927e+04
  3.019806e+01    1.111182e+04
  3.022094e+01    1.109345e+04
  3.024383e+01    1.107674e+04
  3.026671e+01    1.106547e+04
  3.028960e+01    1.106248e+04
  3.031248e+01    1.106431e+04
  3.033537e+01    1.106506e+04
  3.035825e+01    1.106465e+04
  3.038114e+01    1.105990e+04
  3.040402e+01    1.106638e+04
  3.042691e+01    1.108467e+04
  3.044979e+01    1.111433e+04
  3.047268e+01    1.114307e+04
  3.049557e+01    1.117676e+04
  3.051845e+01    1.120839e+04
  3.054134e+01    1.125604e+04
  3.056422e+01    1.134108e+04
  3.058711e+01    1.145242e+04
  3.060999e+01    1.159318e+04
  3.063288e+01    1.179757e+04
  3.065576e+01    1.209053e+04
  3.067865e+01    1.251059e+04
  3.070153e+01    1.313655e+04
  3.072442e+01    1.405231e+04
  3.074730e+01    1.543434e+04
  3.077019e+01    1.748274e+04
  3.079308e+01    2.047331e+04
  3.081596e+01    2.463736e+04
  3.083885e+01    3.010454e+04
  3.086173e+01    3.627961e+04
  3.088462e+01    4.145781e+04
  3.090750e+01    4.402029e+04
  3.093039e+01    4.302405e+04
  3.095327e+01    3.893246e+04
  3.097616e+01    3.331695e+04
  3.099904e+01    2.792263e+04
  3.102193e+01    2.373221e+04
  3.104481e+01    2.090242e+04
  3.106770e+01    1.948614e+04
  3.109059e+01    1.961658e+04
  3.111347e+01    2.157445e+04
  3.113636e+01    2.517038e+04
  3.115924e+01    2.898894e+04
  3.118213e+01    3.076934e+04
  3.120501e+01    2.922722e+04
  3.122790e+01    2.513558e+04
  3.125078e+01    2.045858e+04
  3.127367e+01    1.669132e+04
  3.129655e+01    1.421418e+04
  3.131944e+01    1.274139e+04
  3.134232e+01    1.187573e+04
  3.136521e+01    1.136063e+04
  3.138809e+01    1.103086e+04
  3.141098e+01    1.080576e+04
  3.143387e+01    1.064447e+04
  3.145675e+01    1.052556e+04
  3.147964e+01    1.042795e+04
  3.150252e+01    1.033511e+04
  3.152541e+01    1.026269e+04
  3.154829e+01    1.019792e+04
  3.157118e+01    1.014718e+04
  3.159406e+01    1.010247e+04
  3.161695e+01    1.006956e+04
  3.163983e+01    1.003004e+04
  3.166272e+01    9.994016e+03
  3.168560e+01    9.958480e+03
  3.170849e+01    9.932104e+03
  3.173138e+01    9.907262e+03
  3.175426e+01    9.877253e+03
  3.177715e+01    9.849782e+03
  3.180003e+01    9.835698e+03
  3.182292e+01    9.812596e+03
  3.184580e+01    9.791365e+03
  3.186869e+01    9.774028e+03
  3.189157e+01    9.761511e+03
  3.191446e+01    9.747702e+03
  3.193734e+01    9.736718e+03
  3.196023e+01    9.722465e+03
  3.198311e+01    9.704162e+03
  3.200600e+01    9.685772e+03
  3.202889e+01    9.675445e+03
  3.205177e+01    9.670695e+03
  3.207466e+01    9.658104e+03
  3.209754e+01    9.640730e+03
  3.212043e+01    9.638168e+03
  3.214331e+01    9.642612e+03
  3.216620e+01    9.647189e+03
  3.218908e+01    9.642196e+03
  3.221197e+01    9.638311e+03
  3.223485e+01    9.635357e+03
  3.225774e+01    9.637729e+03
  3.228062e+01    9.623540e+03
  3.230351e+01    9.600604e+03
  3.232639e+01    9.583010e+03
  3.234928e+01    9.566061e+03
  3.237217e+01    9.549093e+03
  3.239505e+01    9.526478e+03
  3.241794e+01    9.513530e+03
  3.244082e+01    9.511924e+03
  3.246371e+01    9.533056e+03
  3.248659e+01    9.594508e+03
  3.250948e+01    9.728994e+03
  3.253236e+01    9.991153e+03
  3.255525e+01    1.038442e+04
  3.257813e+01    1.083441e+04
  3.260102e+01    1.112815e+04
  3.262390e+01    1.108884e+04
  3.264679e+01    1.075033e+04
  3.266968e+01    1.030563e+04
  3.269256e+01    9.910888e+03
  3.271545e+01    9.641032e+03
  3.273833e+01    9.474295e+03
  3.276122e+01    9.371411e+03
  3.278410e+01    9.318371e+03
  3.280699e+01    9.295656e+03
  3.282987e+01    9.280417e+03
  3.285276e+01    9.268202e+03
  3.287564e+01    9.258885e+03
  3.289853e+01    9.259811e+03
  3.292141e+01    9.249259e+03
  3.294430e+01    9.238272e+03
  3.296719e+01    9.215909e+03
  3.299007e+01    9.188729e+03
  3.301296e+01    9.153327e+03
  3.303584e+01    9.113633e+03
  3.305873e+01    9.072462e+03
  3.308161e+01    9.020994e+03
  3.310450e+01    8.988375e+03
  3.312738e+01    8.965250e+03
  3.315027e+01    8.944619e+03
  3.317315e+01    8.918727e+03
  3.319604e+01    8.892435e+03
  3.321892e+01    8.865774e+03
  3.324181e+01    8.850006e+03
  3.326469e+01    8.838918e+03
  3.328758e+01    8.831938e+03
  3.331047e+01    8.818716e+03
  3.333335e+01    8.801542e+03
  3.335624e+01    8.792714e+03
  3.337912e+01    8.784445e+03
  3.340201e+01    8.770737e+03
  3.342489e+01    8.763925e+03
  3.344778e+01    8.754992e+03
  3.347066e+01    8.744591e+03
  3.349355e+01    8.739832e+03
  3.351643e+01    8.730511e+03
  3.353932e+01    8.726647e+03
  3.356220e+01    8.728685e+03
  3.358509e+01    8.732577e+03
  3.360798e+01    8.732389e+03
  3.363086e+01    8.730767e+03
  3.365375e+01    8.740347e+03
  3.367663e+01    8.752583e+03
  3.369952e+01    8.772398e+03
  3.372240e+01    8.796492e+03
  3.374529e+01    8.840022e+03
  3.376817e+01    8.921719e+03
  3.379106e+01    9.055447e+03
  3.381394e+01    9.269106e+03
  3.383683e+01    9.630236e+03
  3.385971e+01    1.029878e+04
  3.388260e+01    1.156024e+04
  3.390549e+01    1.378593e+04
  3.392837e+01    1.708756e+04
  3.395126e+01    2.064241e+04
  3.397414e+01    2.275853e+04
  3.399703e+01    2.224917e+04
  3.401991e+01    1.959714e+04
