# == pyFAI calibration ==
# Distance Sample to Detector: 0.26161527513677846 m
# PONI: 2.023e-01, 2.348e-01 m
# Rotations: -0.026380 0.002005 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 261.707 mm
# Center: x=6119.331, y=5134.776 pix
# Tilt: 1.516 deg  TiltPlanRot: 4.347 deg
# 
# Detector Rayonix SX165	 PixelSize= 3.950e-05, 3.950e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.1271290727272727e-10 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> ROCK\\WAM39B_integrated\wam39b_rampe_3_xrd_000002_integrated.dat
#       2th_deg             I 
  2.502596e+01    4.850250e+03
  2.504885e+01    1.272309e+04
  2.507173e+01    1.711248e+04
  2.509462e+01    1.815343e+04
  2.511750e+01    1.985599e+04
  2.514039e+01    2.058465e+04
  2.516327e+01    2.049111e+04
  2.518616e+01    2.030189e+04
  2.520905e+01    2.017605e+04
  2.523193e+01    1.994410e+04
  2.525482e+01    2.002258e+04
  2.527770e+01    2.038655e+04
  2.530059e+01    2.029827e+04
  2.532347e+01    2.008986e+04
  2.534636e+01    1.990071e+04
  2.536924e+01    1.978735e+04
  2.539213e+01    1.975479e+04
  2.541501e+01    1.974899e+04
  2.543790e+01    1.975407e+04
  2.546078e+01    1.979016e+04
  2.548367e+01    1.978511e+04
  2.550656e+01    1.965649e+04
  2.552944e+01    1.958188e+04
  2.555233e+01    1.987192e+04
  2.557521e+01    2.008778e+04
  2.559810e+01    2.015166e+04
  2.562098e+01    2.028891e+04
  2.564387e+01    2.045532e+04
  2.566675e+01    2.059324e+04
  2.568964e+01    2.062128e+04
  2.571252e+01    2.064719e+04
  2.573541e+01    2.072477e+04
  2.575829e+01    2.072055e+04
  2.578118e+01    2.062805e+04
  2.580407e+01    2.057824e+04
  2.582695e+01    2.050675e+04
  2.584984e+01    2.038448e+04
  2.587272e+01    2.023872e+04
  2.589561e+01    2.015187e+04
  2.591849e+01    2.001001e+04
  2.594138e+01    1.990292e+04
  2.596426e+01    1.984070e+04
  2.598715e+01    1.968102e+04
  2.601003e+01    1.963112e+04
  2.603292e+01    1.952991e+04
  2.605580e+01    1.942516e+04
  2.607869e+01    1.939767e+04
  2.610157e+01    1.938378e+04
  2.612446e+01    1.942451e+04
  2.614735e+01    1.951088e+04
  2.617023e+01    1.964496e+04
  2.619312e+01    1.989944e+04
  2.621600e+01    2.031960e+04
  2.623889e+01    2.086203e+04
  2.626177e+01    2.176406e+04
  2.628466e+01    2.315531e+04
  2.630754e+01    2.530986e+04
  2.633043e+01    2.842442e+04
  2.635331e+01    3.237052e+04
  2.637620e+01    3.629443e+04
  2.639908e+01    3.927098e+04
  2.642197e+01    4.147906e+04
  2.644486e+01    4.403546e+04
  2.646774e+01    4.717816e+04
  2.649063e+01    4.867040e+04
  2.651351e+01    4.700243e+04
  2.653640e+01    4.217926e+04
  2.655928e+01    3.606032e+04
  2.658217e+01    3.063259e+04
  2.660505e+01    2.659921e+04
  2.662794e+01    2.383808e+04
  2.665082e+01    2.194411e+04
  2.667371e+01    2.065170e+04
  2.669659e+01    1.974981e+04
  2.671948e+01    1.911510e+04
  2.674237e+01    1.865960e+04
  2.676525e+01    1.831302e+04
  2.678814e+01    1.803666e+04
  2.681102e+01    1.783126e+04
  2.683391e+01    1.765867e+04
  2.685679e+01    1.752481e+04
  2.687968e+01    1.742655e+04
  2.690256e+01    1.728300e+04
  2.692545e+01    1.719074e+04
  2.694833e+01    1.710099e+04
  2.697122e+01    1.701357e+04
  2.699410e+01    1.693832e+04
  2.701699e+01    1.691049e+04
  2.703988e+01    1.682030e+04
  2.706276e+01    1.674554e+04
  2.708565e+01    1.670875e+04
  2.710853e+01    1.665229e+04
  2.713142e+01    1.659879e+04
  2.715430e+01    1.655483e+04
  2.717719e+01    1.650329e+04
  2.720007e+01    1.643628e+04
  2.722296e+01    1.638709e+04
  2.724584e+01    1.632443e+04
  2.726873e+01    1.630836e+04
  2.729161e+01    1.626633e+04
  2.731450e+01    1.622461e+04
  2.733738e+01    1.617460e+04
  2.736027e+01    1.613715e+04
  2.738316e+01    1.609971e+04
  2.740604e+01    1.604649e+04
  2.742893e+01    1.600899e+04
  2.745181e+01    1.600365e+04
  2.747470e+01    1.597922e+04
  2.749758e+01    1.595671e+04
  2.752047e+01    1.592546e+04
  2.754335e+01    1.590548e+04
  2.756624e+01    1.591414e+04
  2.758912e+01    1.591726e+04
  2.761201e+01    1.591808e+04
  2.763489e+01    1.592365e+04
  2.765778e+01    1.594695e+04
  2.768067e+01    1.597540e+04
  2.770355e+01    1.602129e+04
  2.772644e+01    1.604324e+04
  2.774932e+01    1.607602e+04
  2.777221e+01    1.615371e+04
  2.779509e+01    1.623433e+04
  2.781798e+01    1.635470e+04
  2.784086e+01    1.649579e+04
  2.786375e+01    1.670006e+04
  2.788663e+01    1.697497e+04
  2.790952e+01    1.738992e+04
  2.793240e+01    1.803692e+04
  2.795529e+01    1.897636e+04
  2.797818e+01    2.020773e+04
  2.800106e+01    2.141875e+04
  2.802395e+01    2.201647e+04
  2.804683e+01    2.160949e+04
  2.806972e+01    2.041027e+04
  2.809260e+01    1.899666e+04
  2.811549e+01    1.780998e+04
  2.813837e+01    1.698733e+04
  2.816126e+01    1.643115e+04
  2.818414e+01    1.603535e+04
  2.820703e+01    1.574489e+04
  2.822991e+01    1.550495e+04
  2.825280e+01    1.530647e+04
  2.827568e+01    1.516558e+04
  2.829857e+01    1.502533e+04
  2.832146e+01    1.489225e+04
  2.834434e+01    1.477299e+04
  2.836723e+01    1.466801e+04
  2.839011e+01    1.457270e+04
  2.841300e+01    1.447948e+04
  2.843588e+01    1.440002e+04
  2.845877e+01    1.431010e+04
  2.848165e+01    1.424316e+04
  2.850454e+01    1.419166e+04
  2.852742e+01    1.413400e+04
  2.855031e+01    1.408865e+04
  2.857319e+01    1.402064e+04
  2.859608e+01    1.395853e+04
  2.861897e+01    1.391480e+04
  2.864185e+01    1.386676e+04
  2.866474e+01    1.382787e+04
  2.868762e+01    1.376131e+04
  2.871051e+01    1.371537e+04
  2.873339e+01    1.368131e+04
  2.875628e+01    1.363306e+04
  2.877916e+01    1.360056e+04
  2.880205e+01    1.356946e+04
  2.882493e+01    1.354622e+04
  2.884782e+01    1.352718e+04
  2.887070e+01    1.351177e+04
  2.889359e+01    1.350512e+04
  2.891648e+01    1.350065e+04
  2.893936e+01    1.348846e+04
  2.896225e+01    1.346390e+04
  2.898513e+01    1.343366e+04
  2.900802e+01    1.340234e+04
  2.903090e+01    1.334059e+04
  2.905379e+01    1.325990e+04
  2.907667e+01    1.318790e+04
  2.909956e+01    1.310864e+04
  2.912244e+01    1.303169e+04
  2.914533e+01    1.296041e+04
  2.916821e+01    1.290157e+04
  2.919110e+01    1.283643e+04
  2.921398e+01    1.276969e+04
  2.923687e+01    1.271482e+04
  2.925976e+01    1.265029e+04
  2.928264e+01    1.258943e+04
  2.930553e+01    1.254981e+04
  2.932841e+01    1.250017e+04
  2.935130e+01    1.245778e+04
  2.937418e+01    1.242516e+04
  2.939707e+01    1.242121e+04
  2.941995e+01    1.240485e+04
  2.944284e+01    1.243073e+04
  2.946572e+01    1.252961e+04
  2.948861e+01    1.270874e+04
  2.951149e+01    1.302126e+04
  2.953438e+01    1.346800e+04
  2.955727e+01    1.387396e+04
  2.958015e+01    1.401019e+04
  2.960304e+01    1.378085e+04
  2.962592e+01    1.329990e+04
  2.964881e+01    1.277312e+04
  2.967169e+01    1.234990e+04
  2.969458e+01    1.208122e+04
  2.971746e+01    1.191373e+04
  2.974035e+01    1.180686e+04
  2.976323e+01    1.172184e+04
  2.978612e+01    1.167154e+04
  2.980900e+01    1.162540e+04
  2.983189e+01    1.157486e+04
  2.985478e+01    1.153169e+04
  2.987766e+01    1.149078e+04
  2.990055e+01    1.146579e+04
  2.992343e+01    1.145273e+04
  2.994632e+01    1.143531e+04
  2.996920e+01    1.140885e+04
  2.999209e+01    1.139237e+04
  3.001497e+01    1.139051e+04
  3.003786e+01    1.138956e+04
  3.006074e+01    1.136959e+04
  3.008363e+01    1.134840e+04
  3.010651e+01    1.134880e+04
  3.012940e+01    1.136057e+04
  3.015228e+01    1.135039e+04
  3.017517e+01    1.134222e+04
  3.019806e+01    1.135501e+04
  3.022094e+01    1.134855e+04
  3.024383e+01    1.134228e+04
  3.026671e+01    1.135026e+04
  3.028960e+01    1.138061e+04
  3.031248e+01    1.141459e+04
  3.033537e+01    1.147304e+04
  3.035825e+01    1.154990e+04
  3.038114e+01    1.163550e+04
  3.040402e+01    1.174998e+04
  3.042691e+01    1.191783e+04
  3.044979e+01    1.215099e+04
  3.047268e+01    1.247440e+04
  3.049557e+01    1.296718e+04
  3.051845e+01    1.370989e+04
  3.054134e+01    1.489333e+04
  3.056422e+01    1.682462e+04
  3.058711e+01    1.991646e+04
  3.060999e+01    2.469549e+04
  3.063288e+01    3.153246e+04
  3.065576e+01    3.973480e+04
  3.067865e+01    4.652820e+04
  3.070153e+01    4.875899e+04
  3.072442e+01    4.585098e+04
  3.074730e+01    3.955514e+04
  3.077019e+01    3.238502e+04
  3.079308e+01    2.631438e+04
  3.081596e+01    2.175863e+04
  3.083885e+01    1.861769e+04
  3.086173e+01    1.657638e+04
  3.088462e+01    1.536250e+04
  3.090750e+01    1.479574e+04
  3.093039e+01    1.487571e+04
  3.095327e+01    1.580142e+04
  3.097616e+01    1.794812e+04
  3.099904e+01    2.160116e+04
  3.102193e+01    2.617433e+04
  3.104481e+01    2.974693e+04
  3.106770e+01    3.023602e+04
  3.109059e+01    2.734703e+04
  3.111347e+01    2.274303e+04
  3.113636e+01    1.838589e+04
  3.115924e+01    1.528418e+04
  3.118213e+01    1.339774e+04
  3.120501e+01    1.231171e+04
  3.122790e+01    1.167857e+04
  3.125078e+01    1.129000e+04
  3.127367e+01    1.103416e+04
  3.129655e+01    1.085386e+04
  3.131944e+01    1.071830e+04
  3.134232e+01    1.060979e+04
  3.136521e+01    1.052558e+04
  3.138809e+01    1.045772e+04
  3.141098e+01    1.040248e+04
  3.143387e+01    1.036317e+04
  3.145675e+01    1.032044e+04
  3.147964e+01    1.027576e+04
  3.150252e+01    1.023826e+04
  3.152541e+01    1.020701e+04
  3.154829e+01    1.016995e+04
  3.157118e+01    1.013664e+04
  3.159406e+01    1.010853e+04
  3.161695e+01    1.007743e+04
  3.163983e+01    1.005259e+04
  3.166272e+01    1.003252e+04
  3.168560e+01    1.001523e+04
  3.170849e+01    9.997324e+03
  3.173138e+01    9.972572e+03
  3.175426e+01    9.941902e+03
  3.177715e+01    9.929361e+03
  3.180003e+01    9.923429e+03
  3.182292e+01    9.911834e+03
  3.184580e+01    9.907167e+03
  3.186869e+01    9.893316e+03
  3.189157e+01    9.876172e+03
  3.191446e+01    9.866354e+03
  3.193734e+01    9.858174e+03
  3.196023e+01    9.855005e+03
  3.198311e+01    9.847148e+03
  3.200600e+01    9.840960e+03
  3.202889e+01    9.839946e+03
  3.205177e+01    9.839219e+03
  3.207466e+01    9.833287e+03
  3.209754e+01    9.824224e+03
  3.212043e+01    9.820263e+03
  3.214331e+01    9.814456e+03
  3.216620e+01    9.805303e+03
  3.218908e+01    9.789887e+03
  3.221197e+01    9.763135e+03
  3.223485e+01    9.734817e+03
  3.225774e+01    9.717121e+03
  3.228062e+01    9.706707e+03
  3.230351e+01    9.700631e+03
  3.232639e+01    9.710987e+03
  3.234928e+01    9.751451e+03
  3.237217e+01    9.861075e+03
  3.239505e+01    1.007212e+04
  3.241794e+01    1.042347e+04
  3.244082e+01    1.086904e+04
  3.246371e+01    1.121543e+04
  3.248659e+01    1.125871e+04
  3.250948e+01    1.099552e+04
  3.253236e+01    1.057091e+04
  3.255525e+01    1.015231e+04
  3.257813e+01    9.854362e+03
  3.260102e+01    9.676607e+03
  3.262390e+01    9.578833e+03
  3.264679e+01    9.526859e+03
  3.266968e+01    9.493117e+03
  3.269256e+01    9.465595e+03
  3.271545e+01    9.457829e+03
  3.273833e+01    9.451557e+03
  3.276122e+01    9.443563e+03
  3.278410e+01    9.428341e+03
  3.280699e+01    9.415613e+03
  3.282987e+01    9.398204e+03
  3.285276e+01    9.367410e+03
  3.287564e+01    9.326377e+03
  3.289853e+01    9.292633e+03
  3.292141e+01    9.245909e+03
  3.294430e+01    9.207631e+03
  3.296719e+01    9.170683e+03
  3.299007e+01    9.145722e+03
  3.301296e+01    9.119429e+03
  3.303584e+01    9.097376e+03
  3.305873e+01    9.070675e+03
  3.308161e+01    9.049703e+03
  3.310450e+01    9.035152e+03
  3.312738e+01    9.018507e+03
  3.315027e+01    9.001862e+03
  3.317315e+01    8.994553e+03
  3.319604e+01    8.987912e+03
  3.321892e+01    8.981671e+03
  3.324181e+01    8.975378e+03
  3.326469e+01    8.960410e+03
  3.328758e+01    8.959081e+03
  3.331047e+01    8.961386e+03
  3.333335e+01    8.946142e+03
  3.335624e+01    8.931485e+03
  3.337912e+01    8.927530e+03
  3.340201e+01    8.925925e+03
  3.342489e+01    8.922505e+03
  3.344778e+01    8.915904e+03
  3.347066e+01    8.910380e+03
  3.349355e+01    8.910034e+03
  3.351643e+01    8.909444e+03
  3.353932e+01    8.920043e+03
  3.356220e+01    8.951146e+03
  3.358509e+01    8.988668e+03
  3.360798e+01    9.037077e+03
  3.363086e+01    9.115546e+03
  3.365375e+01    9.245222e+03
  3.367663e+01    9.449884e+03
  3.369952e+01    9.816834e+03
  3.372240e+01    1.048842e+04
  3.374529e+01    1.172478e+04
  3.376817e+01    1.391051e+04
  3.379106e+01    1.716667e+04
  3.381394e+01    2.070214e+04
  3.383683e+01    2.280753e+04
  3.385971e+01    2.234575e+04
  3.388260e+01    1.969262e+04
  3.390549e+01    1.625420e+04
  3.392837e+01    1.331324e+04
  3.395126e+01    1.134824e+04
  3.397414e+01    1.021710e+04
  3.399703e+01    9.584954e+03
  3.401991e+01    9.230167e+03
  3.404280e+01    9.018016e+03
  3.406568e+01    8.869954e+03
  3.408857e+01    8.766847e+03
  3.411145e+01    8.693724e+03
  3.413434e+01    8.626706e+03
  3.415722e+01    8.587068e+03
  3.418011e+01    8.558740e+03
  3.420300e+01    8.526685e+03
  3.422588e+01    8.499101e+03
  3.424877e+01    8.476148e+03
  3.427165e+01    8.456817e+03
  3.429454e+01    8.437881e+03
  3.431742e+01    8.425045e+03
  3.434031e+01    8.414084e+03
  3.436319e+01    8.404229e+03
  3.438608e+01    8.393365e+03
  3.440896e+01    8.382656e+03
  3.443185e+01    8.374472e+03
  3.445473e+01    8.363298e+03
  3.447762e+01    8.346681e+03
  3.450050e+01    8.340108e+03
  3.452339e+01    8.329263e+03
  3.454628e+01    8.324409e+03
  3.456916e+01    8.315086e+03
  3.459205e+01    8.311511e+03
  3.461493e+01    8.306860e+03
  3.463782e+01    8.306116e+03
